,Date,Open,High,Low,Close,Volume,Market Cap
0,2018-10-02,0.0530271,0.0591635,0.0523073,0.058936,6092.28,0.0
1,2018-10-03,0.0589592,0.0589592,0.0528094,0.0569923,668.849,0.0
2,2018-10-04,0.0570008,0.0582933,0.052239,0.052239,419.86,0.0
3,2018-10-05,0.0522282,0.0590928,0.0522282,0.0590928,16442.9,0.0
4,2018-10-06,0.0591158,0.0636148,0.0552329,0.0619254,4751.18,0.0
5,2018-10-07,0.0619586,0.0633421,0.0569103,0.0576539,1149.93,0.0
6,2018-10-08,0.0577549,0.063121,0.0546599,0.0584893,8726.91,0.0
7,2018-10-09,0.0584664,0.0590825,0.0543848,0.0582537,4989.16,0.0
8,2018-10-10,0.0582027,0.0582027,0.0541744,0.0558156,25574.9,0.0
9,2018-10-11,0.0557768,0.0575331,0.0459966,0.0460111,5233.07,0.0
10,2018-10-12,0.0459942,0.0496081,0.0453532,0.045969,4758.95,0.0
11,2018-10-13,0.0459063,0.060467,0.0458183,0.0597483,33844.4,0.0
12,2018-10-14,0.0597461,0.0653325,0.0541744,0.0632936,6937.43,0.0
13,2018-10-15,0.0634139,0.0819754,0.05641,0.0680172,329070.0,0.0
14,2018-10-16,0.0682183,0.0803311,0.0223455,0.0508215,226796.0,0.0
15,2018-10-17,0.0509108,0.0515664,0.0386944,0.0508793,19398.5,0.0
16,2018-10-18,0.0507638,0.0510761,0.0448579,0.0455761,7481.64,0.0
17,2018-10-19,0.0474151,0.047813,0.03973,0.04659,8355.88,0.0
18,2018-10-20,0.0465388,0.0491477,0.0426539,0.0471793,23186.8,0.0
19,2018-10-21,0.0472035,0.0492037,0.046082,0.0489341,10485.1,0.0
20,2018-10-22,0.0489487,0.0489487,0.0461806,0.0462123,9926.36,0.0
21,2018-10-23,0.0462466,0.0496048,0.0452736,0.0496048,7062.58,0.0
22,2018-10-24,0.0495994,0.0553707,0.0456407,0.0473522,10952.4,0.0
23,2018-10-25,0.0473485,0.0553932,0.046758,0.0524324,13883.9,0.0
24,2018-10-26,0.0504836,0.0545746,0.042815,0.0477099,47637.4,0.0
25,2018-10-27,0.0477475,0.0479047,0.0446131,0.046209,6744.35,0.0
26,2018-10-28,0.0461668,0.0493328,0.0444844,0.0487372,11002.1,0.0
27,2018-10-29,0.0487188,0.0509998,0.0449487,0.0467785,13863.7,0.0
28,2018-10-30,0.0467897,0.0473985,0.0406497,0.0432512,13206.3,0.0
29,2018-10-31,0.0432749,0.0465937,0.0431532,0.0465925,6365.48,0.0
30,2018-11-01,0.0465925,0.0543496,0.0447884,0.0466692,6392.19,0.0
31,2018-11-02,0.0466692,0.0486093,0.0456101,0.0457395,7411.79,0.0
32,2018-11-03,0.0457395,0.0514567,0.0457395,0.0514567,6796.84,0.0
33,2018-11-04,0.0514567,0.0516144,0.048245,0.0506558,4340.72,0.0
34,2018-11-05,0.0507864,0.0582788,0.0492602,0.0496713,15808.6,0.0
35,2018-11-06,0.0496138,0.0536035,0.042393,0.0533264,24029.0,0.0
36,2018-11-07,0.0534469,0.0654358,0.0496728,0.0588123,74126.1,0.0
