,Date,Open,High,Low,Close,Volume,Market Cap
0,2016-09-09,0.1814830005,0.5589510202,0.1813569963,0.5584779978,1348.8599853516,0.0
1,2016-09-10,0.5585359931,0.5591430068,0.3709599972,0.3910009861,810.7979736328,0.0
2,2016-09-11,0.3909479976,0.3984589875,0.3727900088,0.376150012,878.7009887695,0.0
3,2016-09-12,0.3763119876,0.3766709864,0.360442996,0.3745979965,1115.8399658203,0.0
4,2016-09-13,0.374469012,0.3750919998,0.3017660081,0.3095090091,3336.9099121094,0.0
5,2016-09-14,0.3095160127,0.3377789855,0.3062230051,0.3251270056,4129.1401367188,0.0
6,2016-09-15,0.3251880109,0.3651239872,0.3250240088,0.3498319983,1981.6300048828,0.0
7,2016-09-16,0.3497259915,0.3894639909,0.3489480019,0.3888579905,15105.2001953125,0.0
8,2016-09-17,0.3889240026,0.4273140132,0.3888959885,0.4265680015,21060.19921875,0.0
9,2016-09-18,0.4265910089,0.4271369874,0.3849160075,0.3849160075,105159.0,0.0
10,2016-09-19,0.3848769963,0.3848809898,0.3312070072,0.3312959969,1447.9399414063,0.0
11,2016-09-20,0.3312909901,0.3365069926,0.3095020056,0.3126209974,1171.1400146484,0.0
12,2016-09-21,0.3125390112,0.3186750114,0.3035640121,0.3037939966,155.9429931641,0.0
13,2016-09-22,0.3038060069,0.3087680042,0.2525919974,0.2527230084,54002.30078125,0.0
14,2016-09-23,0.2527450025,0.2773709893,0.2414620072,0.2432370037,16845.19921875,0.0
15,2016-09-24,0.2433210015,0.2548500001,0.2138430029,0.2138430029,21739.69921875,0.0
16,2016-09-25,0.2138430029,0.2245469987,0.1927970052,0.1989939958,3074.8798828125,0.0
17,2016-09-26,0.1991180032,0.2245060056,0.1938789934,0.2024910003,9656.51953125,0.0
18,2016-09-27,0.2024729997,0.2024729997,0.1799760014,0.1979130059,19805.80078125,0.0
19,2016-09-28,0.1979150027,0.2127500027,0.184495002,0.1947979927,6353.6401367188,0.0
20,2016-09-29,0.1948450059,0.2081550062,0.1755159944,0.1917379946,11050.400390625,0.0
21,2016-09-30,0.191685006,0.1946009994,0.1801760048,0.184938997,2031.5600585938,0.0
22,2016-10-01,0.1849790066,0.2164549977,0.1849790066,0.2022929937,2747.8999023438,0.0
