,Date,Open,High,Low,Close,Volume,Market Cap
0,2018-09-27,0.997747,1.00347,0.993784,0.997747,18084600.0,0.0
1,2018-09-28,0.99694,1.00945,0.988285,1.00001,14445200.0,0.0
2,2018-09-29,1.00004,1.00576,0.990617,0.998921,12641400.0,0.0
3,2018-09-30,1.00111,1.00863,0.988652,1.00214,24168200.0,0.0
4,2018-10-01,1.00019,1.0088,0.993398,0.997613,10192600.0,0.0
5,2018-10-02,0.997961,1.00607,0.995453,1.00471,3671040.0,0.0
6,2018-10-03,1.00376,1.01298,0.995236,1.00466,2526330.0,0.0
7,2018-10-04,1.00572,1.01114,0.995924,1.00422,3735650.0,0.0
8,2018-10-05,1.00403,1.00911,0.994087,1.00266,11916300.0,0.0
9,2018-10-06,1.00308,1.01135,0.998741,1.00323,12614100.0,0.0
10,2018-10-07,1.00464,1.00834,0.999669,1.00538,12880100.0,0.0
11,2018-10-08,1.00304,1.02298,0.996648,1.02114,14762500.0,0.0
12,2018-10-09,1.02242,1.02366,1.00074,1.0056,12885600.0,13363538.6172
13,2018-10-10,1.00457,1.01098,1.00365,1.00565,4300970.0,13364203.0731
14,2018-10-11,1.00598,1.04661,1.00235,1.01184,52747000.0,13446462.7231
15,2018-10-12,1.00796,1.01666,1.00211,1.01321,31630200.0,21357075.3362
16,2018-10-13,1.0135,1.01524,1.0042,1.00969,16169700.0,23975534.5129
17,2018-10-14,1.00883,1.02989,1.00675,1.01878,25629000.0,24191380.5733
18,2018-10-15,1.01815,1.10002,0.994573,1.02444,26404800.0,36458480.6854
19,2018-10-16,1.02743,1.0318,1.01406,1.01665,18049200.0,50848167.1131
20,2018-10-17,1.01828,1.02228,1.00758,1.01022,16751300.0,63840658.8446
21,2018-10-18,1.01161,1.01993,1.00648,1.00949,20209700.0,41925778.4233
22,2018-10-19,1.01032,1.01865,1.00623,1.01144,17583200.0,42006765.1274
23,2018-10-20,1.01134,1.01646,0.994787,1.00758,10019600.0,41846452.9849
24,2018-10-21,1.00952,1.01738,0.992407,1.01077,14796700.0,41978938.9265
