,Date,Open,High,Low,Close,Volume,Market Cap
0,2022-05-02,0.9971125161,1.026545145,0.9833221991,1.0116772835,897445.11,0.0
1,2022-05-03,1.0116688626,1.0257316221,0.9914853875,1.0028285303,903854.87,0.0
2,2022-05-04,1.0028097844,1.0333642576,0.9937686866,1.0170792752,3869894.42,0.0
3,2022-05-05,1.0170792752,1.0262118607,0.9971846231,1.0037472862,9709222.17,127194862.75
4,2022-05-06,1.0037458626,1.0116353448,1.0014460734,1.0018540443,20885111.35,201618123.78
5,2022-05-07,1.0018270538,1.0050579882,1.0003527898,1.0020470365,9902672.29,211677432.85
6,2022-05-08,1.0020360673,1.0038071031,1.0003555062,1.0021949714,11975383.6,242670394.58
7,2022-05-09,1.0021861625,1.0038897433,0.9980843801,0.9998992925,13328561.97,255889134.05
8,2022-05-10,0.9999054897,1.0034316145,0.9968527965,0.9997211734,18773115.1,255843550.73
9,2022-05-11,0.9997256256,1.0027608212,0.9859338782,0.9940576287,33718835.48,269825221.0
10,2022-05-12,0.9941057763,0.9978710338,0.9805081231,0.9969870248,37786096.89,270620371.03
11,2022-05-13,0.9969542584,1.0023593823,0.9926016994,1.0004159762,7596001.43,271551119.45
12,2022-05-14,1.0004159762,1.0019052676,0.9987135497,0.9999658814,2922561.4,271428946.51
13,2022-05-15,0.9998714561,1.0030858532,0.9982081625,1.0017269734,4725819.71,286543207.0
14,2022-05-16,1.0017627726,1.0081727106,0.9956784647,1.0017071178,49664175.79,302393549.26
15,2022-05-17,1.001844596,1.0048317338,0.997765878,1.0002321127,90536335.41,310328154.01
16,2022-05-18,1.0002580183,1.0038831869,0.9995308681,1.0006369511,153318847.56,317189291.09
17,2022-05-19,1.0007205385,1.0029473926,0.9992123675,1.0009223656,178345040.62,332797608.82
18,2022-05-20,1.0010592045,1.0030674889,0.9989333011,1.0009717435,110140048.64,347988758.13
19,2022-05-21,1.0007776681,1.0047657136,0.9974120601,1.0026377979,123797051.59,378164498.78
20,2022-05-22,1.002221462,1.0035703458,0.999519445,1.0025591576,140523463.21,463565911.58
21,2022-05-23,1.0027112638,1.0044863516,0.9949913105,0.998317387,189358198.31,500868413.47
22,2022-05-24,0.9990604356,1.0035429748,0.9964802297,0.99904402,113459063.02,543377646.39
23,2022-05-25,0.9990668486,1.0046666055,0.9947117212,0.998743691,108065583.74,543214298.16
